1.009955 ,1.005664 ,1.003015 ,1.008789 ,1.009692 ,1.009636 ,1.008516 ,1.000005 ,1.001154 ,1.003863 ,1.003878 ,1.003028 ,1.001321 ,1.003437 ,1.005316 ,1.007283 ,1.006663 ,1.001346 ,1.002610 ,1.006831 ,1.007865 ,1.001014 ,1.001966 ,1.006031 ,1.000801 ,1.005090 ,1.005112 ,1.001455 ,1.003767 ,1.000485 ,1.004652 ,1.000055 ,1.000951 ,1.009666 ,1.005667 ,1.003569 ,1.002163 ,1.008191 ,1.003565 ,1.009196 ,1.008812 ,1.008496 ,1.008187 ,1.006501 ,1.006130 ,1.009943 ,1.004151 ,1.000583 ,1.001650 ,1.005099 ,1.007462 ,1.001488 ,1.009934 ,1.002279 ,1.008357 ,1.009875 ,1.003547 ,1.004339 ,1.000411 ,1.008929 ,1.000286 ,1.003708 ,1.005886 ,1.002522 ,1.006653 ,1.003681 ,1.007333 ,1.009632 ,1.007586 ,1.005959 ,1.005444 ,1.005005 ,1.002432 ,1.004436 ,1.003154 ,1.006066 ,1.007176 ,1.005238 ,1.005992 ,1.006090 ,1.002915 ,1.003013 ,1.008681 ,1.003610 ,1.000589 ,1.003471 ,1.007993 ,1.008082 ,1.001952 ,1.002169 ,1.001848 ,1.001801 ,1.006801 ,1.009556 ,1.004667 ,1.008067 ,1.006455 ,1.002258 ,1.008970 ,1.005591
1.003478 ,1.000617 ,1.003234 ,1.009168 ,1.007657 ,1.002482 ,1.005988 ,1.006587 ,1.008228 ,1.003247 ,1.006171 ,1.001794 ,1.002354 ,1.002141 ,1.009725 ,1.004309 ,1.009850 ,1.004764 ,1.002457 ,1.004887 ,1.004159 ,1.001881 ,1.009131 ,1.007436 ,1.009583 ,1.004458 ,1.008827 ,1.007177 ,1.004753 ,1.004949 ,1.006535 ,1.005059 ,1.002361 ,1.004840 ,1.001017 ,1.008426 ,1.005132 ,1.008436 ,1.008896 ,1.007927 ,1.008056 ,1.002897 ,1.005019 ,1.000682 ,1.006860 ,1.004532 ,1.009051 ,1.009699 ,1.002734 ,1.001336 ,1.008330 ,1.009531 ,1.003314 ,1.001777 ,1.006966 ,1.008197 ,1.009901 ,1.009838 ,1.001197 ,1.005341 ,1.000941 ,1.006304 ,1.000986 ,1.006649 ,1.001753 ,1.006305 ,1.007875 ,1.004515 ,1.000503 ,1.003098 ,1.009085 ,1.004948 ,1.000430 ,1.008113 ,1.007870 ,1.000744 ,1.008328 ,1.007239 ,1.000116 ,1.000894 ,1.009263 ,1.003362 ,1.007193 ,1.006251 ,1.007560 ,1.005156 ,1.005060 ,1.001446 ,1.004023 ,1.002121 ,1.009610 ,1.003047 ,1.009413 ,1.005874 ,1.008279 ,1.003976 ,1.004174 ,1.007686 ,1.007890 ,1.004175
1.004412 ,1.002269 ,1.008761 ,1.007516 ,1.004119 ,1.007821 ,1.005054 ,1.004966 ,1.003652 ,1.002311 ,1.001376 ,1.004005 ,1.004456 ,1.006017 ,1.005630 ,1.004285 ,1.000044 ,1.000319 ,1.008120 ,1.009547 ,1.003221 ,1.002735 ,1.006898 ,1.005783 ,1.009564 ,1.008210 ,1.009370 ,1.005652 ,1.007143 ,1.006659 ,1.000144 ,1.009143 ,1.002505 ,1.006750 ,1.005132 ,1.000491 ,1.002893 ,1.005947 ,1.001904 ,1.001338 ,1.004727 ,1.006799 ,1.006289 ,1.000148 ,1.008332 ,1.009478 ,1.005222 ,1.007873 ,1.008908 ,1.000568 ,1.005854 ,1.009863 ,1.003763 ,1.008104 ,1.000894 ,1.004037 ,1.005788 ,1.002863 ,1.000219 ,1.005290 ,1.003181 ,1.005901 ,1.008719 ,1.006159 ,1.005426 ,1.002341 ,1.000405 ,1.003739 ,1.005521 ,1.001416 ,1.008752 ,1.002848 ,1.008449 ,1.002754 ,1.003311 ,1.005435 ,1.005911 ,1.008920 ,1.002552 ,1.006251 ,1.007297 ,1.004202 ,1.002967 ,1.004759 ,1.006919 ,1.009655 ,1.004428 ,1.003299 ,1.007480 ,1.004384 ,1.001780 ,1.001504 ,1.009806 ,1.003087 ,1.002698 ,1.006959 ,1.008820 ,1.009844 ,1.001786 ,1.002122
1.005772 ,1.008155 ,1.000930 ,1.007483 ,1.006710 ,1.007227 ,1.005901 ,1.000979 ,1.007212 ,1.004519 ,1.009200 ,1.003658 ,1.003357 ,1.004524 ,1.009168 ,1.001595 ,1.008958 ,1.003813 ,1.005333 ,1.004055 ,1.009034 ,1.002322 ,1.000012 ,1.007906 ,1.009537 ,1.000893 ,1.006162 ,1.008283 ,1.003332 ,1.005059 ,1.001483 ,1.005504 ,1.002417 ,1.005088 ,1.008771 ,1.008233 ,1.006407 ,1.002269 ,1.002514 ,1.002893 ,1.007254 ,1.001451 ,1.001750 ,1.009333 ,1.000231 ,1.009832 ,1.009164 ,1.002738 ,1.001151 ,1.002003 ,1.006441 ,1.001796 ,1.009846 ,1.001230 ,1.005871 ,1.003111 ,1.009896 ,1.006994 ,1.008193 ,1.001869 ,1.004605 ,1.008787 ,1.006703 ,1.008748 ,1.009224 ,1.006143 ,1.007605 ,1.003086 ,1.009432 ,1.004930 ,1.006608 ,1.002292 ,1.006059 ,1.009891 ,1.001783 ,1.007514 ,1.006064 ,1.003430 ,1.002660 ,1.005548 ,1.009765 ,1.000653 ,1.005584 ,1.007007 ,1.004308 ,1.000657 ,1.005314 ,1.000732 ,1.003401 ,1.004067 ,1.002873 ,1.004455 ,1.003285 ,1.006829 ,1.009653 ,1.001717 ,1.004964 ,1.000244 ,1.007765 ,1.005029
1.002681 ,1.007261 ,1.006640 ,1.005288 ,1.008644 ,1.005015 ,1.005881 ,1.007439 ,1.004002 ,1.003616 ,1.004365 ,1.002391 ,1.006072 ,1.001187 ,1.005595 ,1.005179 ,1.001817 ,1.005155 ,1.009299 ,1.009381 ,1.007571 ,1.009788 ,1.009285 ,1.007779 ,1.005015 ,1.009985 ,1.007540 ,1.009274 ,1.003405 ,1.001317 ,1.004583 ,1.002051 ,1.008048 ,1.006313 ,1.006067 ,1.002994 ,1.005029 ,1.007000 ,1.005627 ,1.003347 ,1.002187 ,1.003692 ,1.003986 ,1.000628 ,1.006340 ,1.000032 ,1.004304 ,1.006799 ,1.006767 ,1.004274 ,1.003782 ,1.002672 ,1.004927 ,1.006831 ,1.001510 ,1.008579 ,1.000441 ,1.004057 ,1.002571 ,1.001282 ,1.003318 ,1.008289 ,1.008392 ,1.007141 ,1.002429 ,1.004137 ,1.003346 ,1.001524 ,1.000235 ,1.001021 ,1.007602 ,1.004475 ,1.003765 ,1.001960 ,1.006228 ,1.002624 ,1.001840 ,1.008612 ,1.004545 ,1.007356 ,1.008552 ,1.002565 ,1.009721 ,1.009219 ,1.002987 ,1.002873 ,1.008631 ,1.008595 ,1.005207 ,1.009844 ,1.001953 ,1.002606 ,1.008472 ,1.005085 ,1.004523 ,1.008286 ,1.007716 ,1.007784 ,1.001933 ,1.001991
1.004280 ,1.007253 ,1.003388 ,1.005062 ,1.006880 ,1.001718 ,1.000801 ,1.005742 ,1.008840 ,1.003354 ,1.004149 ,1.007337 ,1.001566 ,1.009580 ,1.003072 ,1.002635 ,1.004272 ,1.000590 ,1.004728 ,1.004563 ,1.009958 ,1.003149 ,1.007892 ,1.003108 ,1.007635 ,1.000630 ,1.003307 ,1.008476 ,1.000806 ,1.009303 ,1.000287 ,1.000508 ,1.002184 ,1.000873 ,1.009568 ,1.004347 ,1.004677 ,1.001269 ,1.002410 ,1.002344 ,1.008610 ,1.005685 ,1.005947 ,1.002232 ,1.005204 ,1.009868 ,1.004793 ,1.001532 ,1.006300 ,1.007657 ,1.008886 ,1.008223 ,1.000337 ,1.004771 ,1.007597 ,1.007651 ,1.004579 ,1.008852 ,1.000078 ,1.005697 ,1.003592 ,1.005747 ,1.001864 ,1.008189 ,1.003966 ,1.002056 ,1.007723 ,1.006566 ,1.005300 ,1.003912 ,1.000762 ,1.009794 ,1.007420 ,1.002028 ,1.007773 ,1.002527 ,1.003861 ,1.002980 ,1.000840 ,1.009525 ,1.001592 ,1.006750 ,1.005185 ,1.006313 ,1.006990 ,1.000511 ,1.003274 ,1.006100 ,1.008073 ,1.008674 ,1.005168 ,1.002939 ,1.002969 ,1.009166 ,1.005121 ,1.001147 ,1.004647 ,1.005978 ,1.004436 ,1.000960
1.001894 ,1.007950 ,1.000565 ,1.000456 ,1.006540 ,1.003811 ,1.002459 ,1.003713 ,1.006932 ,1.003468 ,1.002171 ,1.005226 ,1.007666 ,1.005544 ,1.002707 ,1.000570 ,1.005562 ,1.001171 ,1.002130 ,1.003316 ,1.001885 ,1.004023 ,1.003907 ,1.008191 ,1.000831 ,1.006610 ,1.003515 ,1.000495 ,1.004245 ,1.002815 ,1.001289 ,1.001766 ,1.002604 ,1.006682 ,1.001526 ,1.001693 ,1.002238 ,1.007458 ,1.007836 ,1.006277 ,1.008810 ,1.000881 ,1.004742 ,1.002249 ,1.007043 ,1.006717 ,1.005535 ,1.007734 ,1.006696 ,1.002551 ,1.006372 ,1.009164 ,1.004786 ,1.003826 ,1.006629 ,1.004438 ,1.004073 ,1.000131 ,1.005503 ,1.002346 ,1.007781 ,1.007742 ,1.004863 ,1.008223 ,1.000573 ,1.008410 ,1.008351 ,1.005868 ,1.005784 ,1.004397 ,1.006736 ,1.005706 ,1.008890 ,1.009772 ,1.009511 ,1.009207 ,1.007242 ,1.007943 ,1.002751 ,1.009543 ,1.006036 ,1.005452 ,1.003207 ,1.008506 ,1.000545 ,1.002007 ,1.008665 ,1.009672 ,1.004590 ,1.006779 ,1.004543 ,1.007814 ,1.005273 ,1.000936 ,1.006740 ,1.004568 ,1.003947 ,1.006433 ,1.000748 ,1.000343
1.003448 ,1.001052 ,1.006991 ,1.002491 ,1.001567 ,1.009690 ,1.002435 ,1.009714 ,1.000782 ,1.001899 ,1.008436 ,1.002734 ,1.004229 ,1.005674 ,1.004843 ,1.001206 ,1.007932 ,1.007492 ,1.000348 ,1.006879 ,1.009276 ,1.008605 ,1.009090 ,1.003012 ,1.001741 ,1.007572 ,1.003504 ,1.000040 ,1.005870 ,1.009054 ,1.003424 ,1.007484 ,1.006499 ,1.008850 ,1.001434 ,1.002118 ,1.006236 ,1.005187 ,1.004471 ,1.002382 ,1.005184 ,1.006259 ,1.001673 ,1.009047 ,1.006918 ,1.004018 ,1.008485 ,1.002128 ,1.000715 ,1.004208 ,1.007009 ,1.004048 ,1.000026 ,1.002660 ,1.002603 ,1.009054 ,1.007206 ,1.007826 ,1.006735 ,1.008878 ,1.004486 ,1.009572 ,1.006085 ,1.004652 ,1.001207 ,1.004215 ,1.007896 ,1.005076 ,1.007290 ,1.005812 ,1.001575 ,1.000825 ,1.002965 ,1.003701 ,1.006543 ,1.005219 ,1.004748 ,1.006286 ,1.006342 ,1.001134 ,1.007665 ,1.001080 ,1.008980 ,1.004167 ,1.003734 ,1.000994 ,1.003538 ,1.002052 ,1.006685 ,1.006874 ,1.003015 ,1.000318 ,1.002940 ,1.006289 ,1.003439 ,1.004211 ,1.008842 ,1.008575 ,1.009210 ,1.006853
1.004125 ,1.006118 ,1.004705 ,1.003656 ,1.001647 ,1.001899 ,1.002130 ,1.002988 ,1.003363 ,1.003277 ,1.005620 ,1.003087 ,1.002552 ,1.002034 ,1.001595 ,1.005225 ,1.002295 ,1.000659 ,1.005352 ,1.003120 ,1.000199 ,1.004891 ,1.003928 ,1.008601 ,1.009377 ,1.002505 ,1.005193 ,1.003525 ,1.005673 ,1.008354 ,1.003207 ,1.007938 ,1.001135 ,1.005655 ,1.009818 ,1.004489 ,1.003748 ,1.003529 ,1.002514 ,1.009093 ,1.003408 ,1.000793 ,1.008527 ,1.007852 ,1.004144 ,1.005995 ,1.005183 ,1.000210 ,1.002602 ,1.003705 ,1.006502 ,1.008370 ,1.002767 ,1.007054 ,1.006054 ,1.002964 ,1.006941 ,1.006522 ,1.006054 ,1.004957 ,1.002969 ,1.004979 ,1.002720 ,1.003819 ,1.007714 ,1.008972 ,1.007870 ,1.001936 ,1.006789 ,1.006267 ,1.006777 ,1.005273 ,1.000527 ,1.009634 ,1.002269 ,1.000291 ,1.006211 ,1.006890 ,1.005078 ,1.007109 ,1.006552 ,1.007183 ,1.000446 ,1.008918 ,1.004410 ,1.003537 ,1.000976 ,1.007645 ,1.003777 ,1.001638 ,1.005728 ,1.005869 ,1.007000 ,1.004875 ,1.005580 ,1.004984 ,1.008257 ,1.005623 ,1.004820 ,1.009611
1.003288 ,1.002790 ,1.009003 ,1.008265 ,1.005365 ,1.005602 ,1.009053 ,1.000268 ,1.007523 ,1.003643 ,1.001611 ,1.008912 ,1.001037 ,1.003143 ,1.005641 ,1.000875 ,1.000146 ,1.009517 ,1.005276 ,1.001883 ,1.003029 ,1.006157 ,1.008924 ,1.008626 ,1.009035 ,1.009467 ,1.004620 ,1.006922 ,1.002159 ,1.000156 ,1.001623 ,1.006128 ,1.000765 ,1.000772 ,1.008272 ,1.009808 ,1.003567 ,1.009497 ,1.006086 ,1.002646 ,1.001850 ,1.000182 ,1.000115 ,1.003607 ,1.007954 ,1.008637 ,1.005542 ,1.005355 ,1.009994 ,1.005170 ,1.000535 ,1.009915 ,1.002841 ,1.003378 ,1.005348 ,1.000591 ,1.005345 ,1.005183 ,1.007671 ,1.000120 ,1.003814 ,1.002123 ,1.004237 ,1.005099 ,1.001740 ,1.002890 ,1.008668 ,1.006640 ,1.005776 ,1.007120 ,1.005576 ,1.007288 ,1.007960 ,1.005431 ,1.000922 ,1.004181 ,1.004196 ,1.005715 ,1.008609 ,1.008471 ,1.008975 ,1.005672 ,1.003336 ,1.000981 ,1.006359 ,1.001602 ,1.009706 ,1.004126 ,1.007198 ,1.003448 ,1.007566 ,1.000068 ,1.002617 ,1.006075 ,1.003620 ,1.005139 ,1.003733 ,1.006819 ,1.009271 ,1.000500
